1;EXTRAIT SEC RAFFINÉ ET QUANTIFIÉ DE GINKGO|4 g;TRAMISAL, solution buvable
1;CHLORHYDRATE DE TRAMADOL|100 mg;CONTRAMAL 100 mg/2 ml, solution injectable
1;FOLLITROPINE BÊTA |150 UI;PUREGON 150 UI/0,5 ml, solution injectable
1;FILGRASTIM |480 microgrammes;ACCOFIL 48 MU/0,5 ml, solution injectable ou pour perfusion en seringue préremplie
1;ACIDE FOLIQUE|5 mg;ACIDE FOLIQUE MYLAN 5 mg, comprimé
1;CHLORHYDRATE DE METFORMINE|500 mg;METFORMINE ARROW 500 mg, comprimé pelliculé
1;BÉSILATE D'ATRACURIUM|50 mg;TRACRIUM 50 mg/5 ml (1 POUR CENT), solution injectable en ampoule
1;ACÉTATE DE FLÉCAÏNIDE|150 mg;FLECAINIDE BIOGARAN LP 150 mg, gélule à libération prolongée
1;NITRATE D'ÉCONAZOLE|1 g;ECONAZOLE EG 1 %, solution pour application cutanée
1;CANDÉSARTAN CILEXÉTIL|8 mg;CANDESARTAN TEVA 8 mg, comprimé sécable
1;MALÉATE DE TRIMÉBUTINE|100 mg;TRIMEBUTINE TEVA 100 mg, comprimé
1;MYCOPHÉNOLATE MOFÉTIL|34,980 g;CELLCEPT 1 g/5 ml, poudre pour suspension buvable
1;BUDÉSONIDE|400 microgrammes;MIFLONIL 400 microgrammes, poudre pour inhalation en gélule
1;CLOZAPINE|25 mg;CLOZAPINE MYLAN 25 mg, comprimé sécable
1;CLARITHROMYCINE|500,00 mg;CLARITHROMYCINE TEVA 500 mg, comprimé pelliculé
2;HYDROCHLOROTHIAZIDE|6,25 mg;FUMARATE DE BISOPROLOL|10,0 mg;BISOPROLOL/HYDROCHLOROTHIAZIDE BIOGARAN 10 mg/6,25 mg, comprimé pelliculé
1;FLURBIPROFÈNE|8,75 mg;STREFEN 8,75 mg, pastille
1;ACÉTATE DE GOSÉRÉLINE|;ZOLADEX 3,6 mg, implant en seringue préremplie pour voie sous-cutanée
1;BROMHYDRATE DE GALANTAMINE|;REMINYL 4 mg, comprimé pelliculé
2;HYDROCHLOROTHIAZIDE|12,5 mg;TELMISARTAN|40 mg;TELMISARTAN/HYDROCHLOROTHIAZIDE ARROW 40 mg/12,5 mg, comprimé
1;LACOSAMIDE|150 mg;VIMPAT 150 mg, comprimé pelliculé
1;DAMIANA POUR PRÉPARATIONS HOMÉOPATHIQUES|4CH à 30CH et 8DH à 60DH (pommade à 1 %, 4 % ou 10 %);DAMIANA LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH
1;D-PHÉNOTHRINE|0,30 g;ITAX, shampooing
1;AMOXICILLINE TRIHYDRATÉE|;AMOXICILLINE ZYDUS 125 mg/5 ml, poudre pour suspension buvable
1;POVIDONE|1,5 g;FLUIDABAK 1,5 %, collyre en solution
1;TRIPTORÉLINE (EMBONATE DE)|;DECAPEPTYL L.P. 3 mg, poudre et solvant pour suspension injectable (I.M.) forme à libération prolongée sur 28 jours
1;PARACÉTAMOL|100 mg;DOLIPRANE 100 mg, poudre pour solution buvable en sachet-dose
1;CHLORHYDRATE DE VALACICLOVIR|556 mg;VALACICLOVIR RANBAXY 500 mg, comprimé pelliculé sécable
1;GRISÉOFULVINE|250 mg;GRISEFULINE 250 mg, comprimé sécable
1;TOPIRAMATE|50 mg;TOPIRAMATE BIOGARAN 50 mg, comprimé pelliculé
1;BICARBONATE DE SODIUM|1,40 g;BICARBONATE DE SODIUM COOPER 1,4 %, solution pour perfusion en flacon
1;THÉOPHYLLINE|50 mg;DILATRANE 50 mg, gélule à libération prolongée
1;NICARDIPINE (CHLORHYDRATE DE)|10 mg;NICARDIPINE ARROW 10 mg/10 ml, solution injectable
1;AMOXICILLINE TRIHYDRATÉE|1,1480 g;AMOXICILLINE ARROW 1 g, comprimé pelliculé dispersible
1;DICHLORHYDRATE DE BÉTAHISTINE|24 mg;LECTIL 24 mg, comprimé
1;INTERFÉRON ALFA-2A |9 Millions UI;ROFERON-A 9 millions d’unités internationales (UI), solution injectable en seringue préremplie
1;CANDÉSARTAN CILEXÉTIL|16 mg;CANDESARTAN EG 16 mg, comprimé sécable
1;RACÉCADOTRIL|100 mg;TIORFAN 100 mg, gélule
1;MACROGOL 9 (ÉTHER LAURIQUE DE)|10 mg;AETOXISCLEROL TAMPONNE 0,5 POUR CENT (10 mg/2 ml), solution injectable (IV) en ampoule
1;CITRATE DE FENTANYL|;ABSTRAL 300 microgrammes, comprimé sublingual
2;CODÉINE (PHOSPHATE DE) HÉMIHYDRATÉ|20 mg;PARACÉTAMOL|400 mg;DOLIPRANE CODEINE 400 mg/20 mg, comprimé sécable
1;GADOPENTÉTATE DE DIMÉGLUMINE|46,901 g;MAGNEVIST, solution injectable en seringue pré-remplie (IV)
1;SIMVASTATINE|10 mg;SIMVASTATINE ARROW LAB 10 mg, comprimé pelliculé
4;PHÉNOL|0,25 g;CHLORHYDRATE DE PROCAÏNE|0,2875 g;CHLORHYDRATE D'ÉPHÉDRINE|0,125 g;TÉTRACAÏNE (CHLORHYDRATE DE)|0,3125 g;OTYLOL, solution pour instillation auriculaire
1;SULFUR POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 4 %);SULFUR BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
1;ANAGALLIS ARVENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 4 %);ANAGALLIS ARVENSIS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
1;IODURE (123I) DE SODIUM|37 MBq à la date de référence;SOLUTION INJECTABLE D'IODURE (123 I) DE SODIUM MALLINCKRODT DIAGNOSTICA, solution injectable radioactive
1;LITHIUM CARBONICUM POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 1 %, 4 % et 10 %);LITHIUM CARBONICUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
1;CHLORHYDRATE DE LIDOCAÏNE|3,00 g;PRESSICAINE A SANS VASOCONSTRICTEUR 3 %, solution injectable à usage dentaire
1;COMPLEXE D'HYDROXYDE FERRIQUE - SACCHAROSE|540 mg;VENOFER 20 mg/ml, solution injectable (IV)
1;ACÉTATE D'OCTRÉOTIDE|;SANDOSTATINE 500 microgrammes/1 mL, solution injectable/pour perfusion
4;ACIDE PHOSPHORIQUE CONCENTRÉ|36,804 g;PHOSPHATE MONOCALCIQUE MONOHYDRATÉ|10,260 g;SODIUM (PHOSPHATE MONOACIDE DE) ANHYDRE|25,865 g;MAGNÉSIUM (GLYCÉROPHOSPHATE DE)|5,800 g;PHOSPHONEUROS, solution buvable en gouttes
1;XYLÈNE|5,00 g;CERULYSE 5 g/100 g, solution pour instillation auriculaire
1;SPIRONOLACTONE|75 mg;SPIRONOLACTONE BIOGARAN 75 mg, comprimé sécable
1;DEXKÉTOPROFÈNE TROMÉTAMOL|36,9 mg;ENANTYUM 25 mg, comprimé pelliculé
1;BROMHYDRATE DE GALANTAMINE|;GALANTAMINE CRISTERS LP 8 mg, gélule à libération prolongée
1;HYDROCOTYLE (PARTIE AÉRIENNE D') (EXTRAIT SEC DE)|10 mg;MADECASSOL 10 mg, comprimé
1;KÉTOPROFÈNE|2,5 g;KETOPROFENE BIOGARAN 2,5 %, gel
1;TARTRATE DE ZOLPIDEM|10 mg;ZOLPIDEM TEVA SANTE 10 mg, comprimé pelliculé sécable
1;FUMARATE DE BISOPROLOL|10 mg;BISOPROLOL RATIOPHARM 10 mg, comprimé sécable
1;FUMARATE DE BISOPROLOL|3,75 mg;BISOPROLOL RANBAXY 3,75 mg, comprimé
1;CARBAMAZÉPINE|400 mg;TEGRETOL L.P. 400 mg, comprimé pelliculé sécable à libération prolongée
1;ARIPIPRAZOLE|10 mg;ARIPIPRAZOLE MYLAN PHARMA 10 mg, comprimé
1;HEXÉTIDINE|0,1 g;HEXETIDINE TEVA Conseil 0,1 %, solution pour bain de bouche
1;CHLORHYDRATE DE ROPINIROLE|5,70 mg;ROPINIROLE EG 5 mg, comprimé pelliculé
1;TIAPRIDE (CHLORHYDRATE DE)|111,13 mg;TIAPRIDE MYLAN 100 mg, comprimé sécable
2;MAGNÉSIUM (THIOSULFATE DE)|50,00 mg;THIOSULFATE DE SODIUM|250,00 mg;DESINTEX, comprimé enrobé
1;ARIPIPRAZOLE|5 mg;ARIPIPRAZOLE BGR 5 mg, comprimé
1;DIOSMECTITE|3 g;SMECTALIA 3 g, poudre pour suspension buvable en sachet
1;SIMVASTATINE|40 mg;SIMVASTATINE ARROW LAB 40 mg, comprimé pelliculé
1;CHLORHYDRATE DE METFORMINE|1000 mg;METFORMINE TEVA 1000 mg, comprimé pelliculé
1;CHLORHYDRATE DE CIPROFLOXACINE|;CIPROFLOXACINE MYLAN 400 mg/200 ml, solution pour perfusion
1;EXTRAIT FLUIDE PEPTONÉ DE FOIE ET DE COEUR D'ANAS BARBARIAE DYNAMISÉ À LA 200E K|0,01 ml;OSCILLOCOCCINUM, granules en récipient unidose
1;ARTICHAUT (FEUILLE D') (EXTRAIT SEC DE)|200 mg;ARKOGELULES ARTICHAUT, gélule
1;SULFATE D'IOBENGUANE|0,15 mg;ADREVIEW [123I] 74 MBq/mL, solution injectable
2;KREOSOTUM POUR PRÉPARATIONS HOMÉOPATHIQUES|7CH à 30CH et 14DH à 60DH;SUBSTANCE DE BASE HOMÉOPATIQUE|7CH à 30CH et 14DH à 60DH;KREOSOTUM BOIRON, degré de dilution compris entre 5CH et 30CH ou entre 14DH et 60DH (pour les formes orales solides) et 5CH et 30CH ou entre 10DH et 60DH (pour les formes orales liquides)
1;PARACÉTAMOL|500 mg;PARACETAMOL EG 500 mg, comprimé effervescent
1;HUMULUS LUPULUS RECENS POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH;HUMULUS LUPULUS RECENS WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
1;ZOPICLONE|7,5 mg;ZOPICLONE ZENTIVA 7,5 mg, comprimé pelliculé sécable
5;CHLORURE DE SODIUM|5,64 g;CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ|0,1017 g;GLUCOSE MONOHYDRATÉ|46,75 g;SODIUM (LACTATE DE), SOLUTION DE|7,85 g;CHLORURE DE CALCIUM DIHYDRATÉ|0,1838 g;NEUTRAVERA GLUCOSE 4,25 % CALCIUM 1,25 mmol/l, solution pour dialyse péritonéale
1;DIOSMINE|300 mg;DIOSMINE ARROW 300 mg, comprimé pelliculé
1;LÉVÉTIRACÉTAM|500 mg;LEVETIRACETAM ALTER 500 mg, comprimé pelliculé
2;HYDROCHLOROTHIAZIDE|12,50 mg;CHLORHYDRATE DE QUINAPRIL|;QUINAPRIL HYDROCHLOROTHIAZIDE EG 20 mg/12,5 mg, comprimé pelliculé sécable
1;OLANZAPINE|5 mg;OLANZAPINE EVOLUGEN 5 mg, comprimé orodispersible
1;CHLORHYDRATE D'ACÉBUTOLOL|444 mg;ACEBUTOLOL ARROW 400 mg, comprimé pelliculé sécable
1;FLUCONAZOLE|10 mg;FLUCONAZOLE BIOGARAN 10 mg/ml, poudre pour suspension buvable
1;OMÉPRAZOLE|20 mg;OMEPRAZOLE ACTAVIS 20 mg, gélule gastro-résistante
1;CITRATE DE TAMOXIFÈNE|15,20 mg;TAMOXIFENE MYLAN 10 mg, comprimé
2;FLUORURE DE SODIUM|0,2212 g;CHOLÉCALCIFÉROL (CONCENTRAT DE), FORME PULVÉRULENTE|0,0080 g;FLUOSTEROL 0,25 mg/800 U.I./dose, solution buvable
1;CHLORHYDRATE DE VÉRAPAMIL|120,000 mg;VERAPAMIL SANDOZ 120 mg, comprimé pelliculé
1;CHLORHYDRATE DE GEMCITABINE|;GEMCITABINE EG 38 mg/ml, solution à diluer pour perfusion
1;URTICA URENS POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 4%);URTICA URENS BOIRON, degré de dilution compris entre 2CH à 30CH et 4DH à 60DH
1;CHLORHYDRATE DE TRAMADOL|200 mg;MONOCRIXO L.P. 200 mg, gélule à libération prolongée (UNE PRISE QUOTIDIENNE)
1;TOPIRAMATE|100 mg;TOPIRAMATE TEVA 100 mg, comprimé pelliculé
2;PIPÉRACILLINE SODIQUE|;TAZOBACTAM SODIQUE|;TAZOCILLINE 2 g/0,25 g, poudre pour solution pour perfusion
2;HYDROCHLOROTHIAZIDE|6,25 mg;FUMARATE DE BISOPROLOL|5 mg;LODOZ 5 mg/6,25 mg, comprimé pelliculé
2;OLMÉSARTAN MÉDOXOMIL|20 mg;BÉSILATE D'AMLODIPINE|6,944 mg;AXELER 20 mg/5 mg, comprimé pelliculé
3;CODÉINE (PHOSPHATE DE) HÉMIHYDRATÉ|20,00 mg;ACÉTYLSALICYLIQUE (ACIDE)|500,00 mg;CAFÉINE MONOHYDRATÉE|50,00 mg;SEDASPIR, comprimé
1;AXITINIB|5 mg;INLYTA 5 mg, comprimé pelliculé
1;MUPIROCINE|2 g;MUPIROCINE EG 2%, pommade
3;DEXAMÉTHASONE|0,10 g;SULFATE DE NÉOMYCINE|350 000 U.l.;SULFATE DE POLYMYXINE B|600 000 U.l.;MAXIDROL, pommade ophtalmique
1;GENISTA SCOPARIA POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH;GENISTA SCOPARIA WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
1;MALÉATE D'ÉNALAPRIL|5 mg;ENALAPRIL MYLAN 5 mg, comprimé sécable
1;RAMIPRIL|10 mg;TRIATEC 10 mg, comprimé sécable
2;HYDROCHLOROTHIAZIDE|12,50 mg;IRBÉSARTAN|300 mg;IRBESARTAN/HYDROCHLOROTHIAZIDE BIOGARAN 300 mg/12,5 mg, comprimé pelliculé
1;DARBÉPOÉTINE ALFA |500 microgrammes;ARANESP 150 microgrammes, solution injectable en stylo prérempli
1;POLYOSIDE DE NEISSERIA MENINGITIDIS DE GROUPE C CONJUGUÉ À LA PROTÉINE TÉTANIQUE|10 microgrammes polyoside (de O-acétylaté) de Neisseria meningitidis de groupe C (sou;NEISVAC, suspension injectable en seringue préremplie. Vaccin méningococcique polyosidique du groupe C (conjugué, adsorbé)
1;BOLDO (FEUILLE DE)|260 mg;ARKOGELULES BOLDO, gélule
1;AMMONIUM PHOSPHORICUM  POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 4 %);AMMONIUM PHOSPHORICUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
2;LÉVODOPA|100 mg;CARBIDOPA MONOHYDRATÉE|10,8 mg;SINEMET 100 mg/10 mg, comprimé
1;CHLORHYDRATE DE ROPINIROLE|;ROPINIROLE EG LP 2 mg, comprimé pelliculé à libération prolongée
1;PROPOFOL|10 mg;PROPOFOL PANPHARMA 10 mg/ml, émulsion injectable
3;THUYA OCCIDENTALIS POUR PRÉPARATIONS HOMÉOPATHIQUES|1 mg (9 CH);NITRICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES|1 mg (9 CH);ANTIMONIUM CRUDUM POUR PRÉPARATIONS HOMÉOPATHIQUES|1 mg (9 CH);VERRULIA, comprimé à sucer
1;LISINOPRIL DIHYDRATÉ|;LISINOPRIL TEVA 20 mg, comprimé sécable
1;NITRATE D'ÉCONAZOLE|150 mg;ECONAZOLE RATIOPHARM L.P. 150 mg, ovule à libération prolongée
1;HÉPARINE CALCIQUE|5 000 UI;CALCIPARINE 5 000 UI/0,2 ml, solution injectable en seringue préremplie (sous cutanée)
1;POVIDONE IODÉE|1 g;BETADINE 10 %, solution vaginale en récipient unidose
1;IMMUNOGLOBULINE HUMAINE TÉTANIQUE |250 Ul;GAMMATETANOS 250 UI/2 ml, solution injectable (IM)
1;CITRATE DE SILDÉNAFIL|;SILDENAFIL CRISTERS 50 mg, comprimé pelliculé
1;CHLORHYDRATE DE MORPHINE|1 mg;MORPHINE (CHLORHYDRATE) RENAUDIN 1 mg/ml, solution injectable
1;CHLORHYDRATE D'HYDROXYZINE|25 mg;HYDROXYZINE ARROW 25 mg, comprimé pelliculé sécable
1;ACÉTATE DE CYPROTÉRONE|50 mg;ANDROCUR 50 mg, comprimé sécable
1;CITRATE DE GALLIUM [67GA]|74 MBq;CITRATE DE GALLIUM-(67 Ga) CIS bio international 74 MBq/mL, solution injectable
1;RICINUS COMMUNIS POUR PRÉPARATIONS HOMÉOPATHIQUES|3CH à 30CH et 6DH à 60DH (pommade à 4 %);RICINUS COMMUNIS BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH
1;TIAPRIDE (CHLORHYDRATE DE)|111,13 mg;TIAPRIDE SANDOZ 100 mg, comprimé sécable
1;NICOTINE (RÉSINATE DE)|;NICOTINE EG FRUIT 4 mg SANS SUCRE, gomme à mâcher médicamenteuse édulcorée à l'acésulfame potassique et à la saccharine
2;CODÉINE (PHOSPHATE DE) HÉMIHYDRATÉ|30 mg;PARACÉTAMOL|500 mg;CODOLIPRANE 500 mg/30 mg, comprimé
1;PEGINTERFÉRON ALFA-2B |150 microgrammes;VIRAFERONPEG 150 microgrammes, poudre et solvant pour solution injectable en stylo prérempli
3;GLYCÉROL|20 g;TALC|25 g;OXYDE DE ZINC|25 g;ALOPLASTINE, pâte pour application locale
1;HYDROGÈNE (PEROXYDE D'), SOLUTION DE, À 3 POUR CENT|qsp 100 ml;EAU OXYGENEE 10 VOLUMES EVOLUPHARM, solution pour application cutanée
1;ATORVASTATINE CALCIQUE TRIHYDRATÉE|21,7 mg;ATORVASTATINE PFIZER 20 mg, comprimé pelliculé
1;ROSUVASTATINE CALCIQUE|;ROSUVASTATINE ALTER 5 mg, comprimé pelliculé
2;SULFATE DE NÉOMYCINE|0,34 MUI;SULFATE DE POLYMYXINE B|1,00 MUI;CEBEMYXINE, collyre en solution
1;THALLIUM [201 TL] (CHLORURE DE)|37 MBq à la date de calibration;CHLORURE DE THALLIUM [201 Tl] MALLINCKRODT MEDICAL, solution injectable. [Référence : DRN 8103]
1;EXÉMESTANE|25 mg;EXEMESTANE PFIZER 25 mg, comprimé enrobé
1;ARIPIPRAZOLE|5 mg;ARIPIPRAZOLE SANDOZ 5 mg, comprimé
1;TARTRATE D'ADRÉNALINE|;ADRENALINE AGUETTANT 1 mg/ml SANS SULFITE, solution injectable
1;LACTOPROTÉINES MÉTHYLÈNIQUES|0,500 g;SACOLENE PEDIATRIQUE 500 mg, granulés pour suspension buvable en sachet-dose
1;CARBOCISTÉINE|5,00 g;CARBOCISTEINE BIOGARAN CONSEIL 5 POUR CENT SANS SUCRE, solution buvable en flacon édulcorée à la saccharine sodique
2;HYDROCHLOROTHIAZIDE|12,5 mg;IRBÉSARTAN|300 mg;IRBESARTAN/HYDROCHLOROTHIAZIDE SANDOZ 300 mg/12,5 mg, comprimé pelliculé
1;CHLORHYDRATE DE DOPAMINE|40 mg;DOPAMINE AGUETTANT 40 mg/ml, solution pour perfusion
1;SÉLÉGILINE (CHLORHYDRATE DE)|1,25 mg;OTRASEL 1,25 mg, lyophilisat oral
1;DITARTRATE DE VINORELBINE|13,85 mg;VINORELBINE ARROW 10 mg/ml, solution à diluer pour perfusion
1;FINASTÉRIDE|1 mg;FINASTERIDE CRISTERS 1 mg, comprimé pelliculé
1;VIOLA TRICOLOR POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 4 %);VIOLA TRICOLOR BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
1;ACÉTATE D'ICATIBANT|;FIRAZYR 30 mg, solution injectable en seringue pré-remplie
1;RIVASTIGMINE|6,9 mg;RIVASTIGMINE MYLAN PHARMA 4,6 mg/24 heures, dispositif transdermique
1;DICLOFÉNAC DE DIÉTHYLAMINE|1,16 g;DICLOFENAC ZENTIVA 1 %, gel
1;GABAPENTINE|100 mg;GABAPENTINE EVOLUGEN 100 mg, gélule
1;CHAMOMILLA VULGARIS POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (Crème à 4 %);CHAMOMILLA VULGARIS WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
1;TÉRIFLUNOMIDE|14 mg;AUBAGIO 14 mg, comprimé pelliculé
1;CHLORHYDRATE DE TRAMADOL|50 mg;BIODALGIC 50 mg, comprimé effervescent
1;CHLOROFORME POUR PRÉPARATIONS HOMÉOPATHIQUES|3CH à 30CH et 6DH à 60DH (pommade à 4 %);CHLOROFORMIUM BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH
1;ROSUVASTATINE CALCIQUE|;ROSUVASTATINE KRKA 10 mg, comprimé pelliculé
1;MAGNÉSIUM (GLUCONATE DE)|1,781 mg;MAGNESIUM OLIGOSOL, solution buvable en ampoule
1;TARTRATE D'ADRÉNALINE|;EMERADE 500 microgrammes, solution injectable en stylo prérempli
1;PARACÉTAMOL|500 mg;PARACETAMOL ARROW 500 mg, poudre pour solution buvable en sachet-dose
1;PHOLCODINE|131 mg;BIOCALYPTOL 6,55 mg/5 ml SANS SUCRE, sirop édulcoré à la saccharine sodique et au maltitol liquide
1;CHLORHYDRATE DE LOPÉRAMIDE|2,00 mg;DYSPAGON 2 mg, gélule
1;RÉPAGLINIDE|0,5 mg;REPAGLINIDE ZENTIVA 0,5 mg, comprimé
1;CLOTRIMAZOLE|200 mg;MYCOHYDRALIN 200 mg, comprimé vaginal
1;ACIDE CHÉNODÉSOXYCHOLIQUE |250 mg;ACIDE CHENODEOXYCHOLIQUE LEADIANT 250 mg, gélule
1;CHLORHYDRATE DE TAMSULOSINE|0,4 mg;TAMSULOSINE BIOGARAN LP 0,4 mg, comprimé à libération prolongée
1;MÉDROXYPROGESTÉRONE (ACÉTATE DE)|500 mg;FARLUTAL 500 mg/2,5 ml, suspension injectable (I.M.) à libération prolongée
1;TRINITRINE|18,7 mg;TRINITRINE MYLAN 5 mg/24 heures, dispositif transdermique
1;DICHLORHYDRATE DE CÉTIRIZINE|10 mg;ALDIREK 10 mg, comprimé pelliculé sécable
2;LIDOCAÏNE|0,0250 g;PRILOCAÏNE|0,0250 g;LIDOCAINE/PRILOCAINE ZENTIVA 5 %, pansement adhésif cutané
1;CYANOCOBALAMINE|1000 microgrammes;VITAMINE B12 DELAGRANGE 1000 µg/2 ml, solution injectable (IM) et buvable
1;BUXUS SEMPERVIRENS POUR PRÉPARATIONS HOMÉOPATHIQUES|3CH à 30CH et 5DH à 60DH (pommade à 4 %);BUXUS SEMPERVIRENS BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH
1;OXALATE D'ESCITALOPRAM|12,77 mg;ESCITALOPRAM RANBAXY 10 mg, comprimé pelliculé sécable
1;AMOXICILLINE TRIHYDRATÉE|;AMOXICILLINE TEVA 250 mg/5 ml, poudre pour suspension buvable en flacon
1;CHLORHYDRATE DE VALGANCICLOVIR|496,30 mg;VALGANCICLOVIR EG 450 mg, comprimé pelliculé
1;EAU POUR PRÉPARATIONS INJECTABLES|100 g;EAU POUR PREPARATIONS INJECTABLES VIAFLO, solvant pour préparation parentérale
1;BÉNAZÉPRIL (CHLORHYDRATE DE)|5 mg;CIBACENE 5 mg, comprimé pelliculé sécable
1;HYDRASTIS CANADENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 1 %, 4 % ou 10 %);HYDRASTIS CANADENSIS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
1;LANSOPRAZOLE|15 mg;LANSOPRAZOLE LICONSA 15 mg, gélule gastro-résistante
1;FÉNOFIBRATE|100 mg;FENOFIBRATE FOURNIER 100 mg, gélule
4;HYDROXYDE D'ALUMINIUM|500 mg;HYDROXYDE DE MAGNÉSIUM|500 mg;PHOSPHATE D'ALUMINIUM|300 mg;GOMME GUAR|198,2 mg;MOXYDAR, comprimé pour suspension buvable
1;ARUM DRACUNCULUS POUR PRÉPARATIONS HOMÉOPATHIQUES|4CH à 30CH et 7DH à 60DH (pommade à 4 %);ARUM DRACUNCULUS BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH
1;HYDROGÉNOTARTRATE DE RIVASTIGMINE|7,2 mg;RIVASTIGMINE ZYDUS 4,5 mg, gélule
1;PARAFFINE LIQUIDE|85,500 g;RESTRICAL ESTRAGON, solution buvable
1;OMÉPRAZOLE|10 mg;OMEPRAZOLE ZENTIVA 10 mg, gélule gastro-résistante
1;AMOXICILLINE TRIHYDRATÉE|;AMOXICILLINE BIOGARAN 500 mg/5 ml, poudre pour suspension buvable
1;CHLORHYDRATE DE LOPÉRAMIDE|2 mg;IMODIUM 2 mg, gélule
1;TIOPRONINE|250 mg;ACADIONE 250 mg, comprimé dragéifié
1;PIX LIQUIDA POUR PRÉPARATIONS HOMÉOPATHIQUES|4CH à 30CH et 8DH à 60DH (pommade à 4 %);PIX LIQUIDA BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH
1;CHLORHYDRATE DE THIAMINE|250,000 mg;BENERVA 250 mg, comprimé enrobé
1;CHLORHYDRATE DE METFORMINE|1000 mg;METFORMINE BIOGARAN 1000 mg, comprimé pelliculé
1;DICHLORHYDRATE DE TRIMÉTAZIDINE|35 mg;TRIMETAZIDINE BIOGARAN 35 mg, comprimé pelliculé à libération modifiée
2;INDAPAMIDE|1,50 mg;BÉSILATE D'AMLODIPINE|6,935 mg;NATRIXAM 1,5 mg/5 mg, comprimé à libération modifiée
1;CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ|0,1 g;MAGNESIUM CHLORURE RENAUDIN 10 % (0,1 g/ml), solution injectable (IV) en ampoule
1;ÉPOPROSTÉNOL SODIQUE|;EPOPROSTENOL SANDOZ 0,5 mg, poudre et solvant pour solution pour perfusion
1;CHLORHYDRATE DE VENLAFAXINE|;VENLAFAXINE ARROW LP 75 mg, gélule à libération prolongée
1;OXCARBAZÉPINE|600 mg;OXCARBAZEPINE SANDOZ 600 mg, comprimé pelliculé
1;ALLOPURINOL|100 mg;ALLOPURINOL SET 100 mg, comprimé
1;CITRATE DE SILDÉNAFIL|105,3 mg;XYBILUN 75 mg, film orodispersible
1;TRIMÉBUTINE|0,0744 g;DEBRIDAT, granulés pour suspension buvable en sachet
1;FUMARATE DE BISOPROLOL|5 mg;CARDENSIEL 5 mg, comprimé pelliculé sécable
1;ACIDE SALICYLIQUE|12,50 g;CORICIDE LE DIABLE 12,5 g/100 g, solution pour application locale
1;PIRACÉTAM|400 mg;GABACET 400 mg, gélule
1;LÉTROZOLE|2,5 mg;LETROZOLE RANBAXY 2,5 mg, comprimé pelliculé
1;SODIUM (VALPROATE DE)|500 mg;VALPROATE DE SODIUM ZENTIVA 500 mg, comprimé gastro-résistant
1;CLORAZÉPATE DIPOTASSIQUE|0,010 g;TRANXENE 10 mg, gélule
1;FUMARATE DE BISOPROLOL|3,75 mg;BISOPROLOL TEVA SANTE 3,75 mg, comprimé
1;CHLORHYDRATE DE TRAMADOL|100 mg;TRAMADOL CRISTERS LP 100 mg, comprimé pelliculé à libération prolongée
4;CHLORURE DE SODIUM|0,2 g;CHLORURE DE POTASSIUM|0,15 g;GLUCOSE MONOHYDRATÉ|5,5 g;GLUCONATE DE CALCIUM|0,1 g;POLYIONIQUE B 27 FRESENIUS, solution pour perfusion
1;MÉTHYLDOPA SESQUIHYDRATÉ|565 mg;ALDOMET 500 mg, comprimé enrobé
