370192B5F7EA719C07D8D3664F293348A174324B;poudre pour solution pour perfusion;0;GEMCITABINE ARROW 38 mg/ml, poudre pour solution pour perfusion;0
5654A49DC3B0A45DB9DDF54D5C2B2E3516B06631;solution pour application;0;PERCUTALGINE, solution pour application cutanée;0
AEC72FC442D1F6D495D03D8F59B40DE31BB411A0; comprimé et solution(s) et granules et poudre et pommade;0;FOENUM GRAECUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
A74B4A329F1B4F75652151B2E8A7F341FB75FE5A;crème;0;EMLA 5 POUR CENT, crème;0
D2441B2E74FB84972CB3A2FA234254717B5D6455;gélule gastro-résistant(e);0;OMEPRAZOLE EVOLUGEN 20 mg, gélule gastro-résistante;0
013138143FFB89A95837298455D929AD01FDEBB2;comprimé pelliculé;0;LETROZOLE BLUEFISH 2,5 mg, comprimé pelliculé;0
E3D7228C3310EAD71C9F9EB4B32E451AF8DA266E; comprimé et solution(s) et granules et poudre et pommade;0;HYDRASTIS CANADENSIS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
2339BAE4CABF6BCF396A853A020556699FD1E9F1;solution injectable;1;ONDANSÉTRON;ONDANSETRON MYLAN 2 mg/ml, solution injectable (I.V.);0
65972EA5A3A64A990F3CE81E244ACD5850E06F1C;comprimé enrobé;0;CASODEX 50 mg, comprimé enrobé;0
495A8CEF007211B15319C28FF72D1C4823AAD9A4;comprimé;0;NILEVAR 10 mg, comprimé;0
EECB1D4CC033ECF32069BA871BDC1DB7A02E0A7B;trousse et  trousse et  trousse pour préparation radiopharmaceutique;0;EDICIS 2 mg, trousse pour préparation radiopharmaceutique;0
C7AD7F082CBA445D51FB783EDE1152B8B2595FE7;solution injectable;0;STRENSIQ 40 mg/ml, solution injectable;0
F0018015666EEA616191D2B0D2B54CE7D5FD92FD;solution buvable;1;LACTULOSE;LACTULOSE BIOGARAN 10 g/15 ml, solution buvable en sachet;0
D4BC87C77BD335B6C5A649561AD53DAB117DC39A;poudre et  solvant pour solution injectable;0;CONFIDEX 500 UI, poudre et solvant pour solution injectable;0
E7BE4CC8F2F1889010F35C1C90AF1EEBD31FD59E;solution injectable;1;IODE;OMNIPAQUE 350 mg d'I/mL, solution injectable;1;47FB3F9FAF6DCBCFDB34A8095ABF80CC69A54D72
D255E22339C5C92900EC89108ABC7E91F357145A;gélule;0;PREGABALINE EG 150 mg, gélule;0
A5789ED9CF1980C8E22B679ADDA8DF0F76D0737F;sirop;0;CARBOCISTEINE MYLAN 5 POUR CENT ADULTES, sirop;0
8B0435C0B61EAAE87A9DC8486788C0281E7A1C65;comprimé;0;PRAVASTATINE GERDA 40 mg, comprimé;0
7747964D122B1A4C78D3E2E4F7B96776CD21B3A3;comprimé pelliculé;0;NORSET 15 mg, comprimé pelliculé;0
F3E84CA10DB15DD555CB7E2A410169008A58A1F5;comprimé effervescent(e);1;RANITIDINE BASE;RANIPLEX 300 mg, comprimé effervescent;0
5B194C3A1C6AC65557D1E7A98B3BB5243CA5CEA7; comprimé et solution(s) et granules et poudre et pommade;0;BERBERIS AQUIFOLIUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
EA5FFD9278C4E03A3A1208C5EEFC092BD6E6B17E;comprimé pelliculé;0;VALSARTAN/HYDROCHLOROTHIAZIDE RANBAXY 80 mg/12,5 mg, comprimé pelliculé;0
5181D00665D12A3EB3B401D9B4E96A1F10D9EF25;comprimé pelliculé;1;CEFPODOXIME;CEFPODOXIME TEVA 100 mg, comprimé pelliculé;0
CD1306113B550444D52A1F40EEDB0EB555E0BF78;comprimé pelliculé à libération prolongée;1;CÉFACLOR ANHYDRE;ALFATIL LP 500 mg, comprimé pelliculé à libération prolongée;1;0E6A60A19996766D226B1B3C87CE73926D9AE825
F44B72B183A4B30AE0DC031D971E88FED50AAED7;solution pour perfusion;0;KETOPROFENE MACOSOL 100 mg, solution pour perfusion;0
3D1BADC2A27A812CBE39B8B395304CC69E2D74F3;comprimé;0;FLUTAMIDE TEVA 250 mg, comprimé;0
7470E43C361F213947F3ED603C1C24D1BD7C443B; comprimé et solution(s) et granules et poudre et pommade;0;LAUROCERASUS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
53A414D73C196B156A60363826F16E4944B03852;poudre pour inhalation en gélule;1;INDACATÉROL;OSLIF BREEZHALER 150 microgrammes, poudre pour inhalation en gélule;1;60C24DE66F7D6EBC05DEB23FD25E09CE8B15D93C
57D1FB6F32BFA502852149CEE1E2AE3615CBAE8F;comprimé pelliculé;1;CIPROFLOXACINE;CIPROFLOXACINE ACCORD 500 mg, comprimé pelliculé;1;E28BC85BD34D52B2DC0E661794BA96844B10407E
F4EBE1DB73A7325A8BB42406BC66316020F76785;comprimé pelliculé et  comprimé pelliculé pelliculé;1;ÉTHINYLESTRADIOL;RIMENDIA 0,02 mg/3 mg, comprimé pelliculé;0
9C50E510F3C41277C0EE950E53D88318B67E24BC;comprimé effervescent(e);0;TRAMADOL/PARACETAMOL ARROW 37,5 mg/325 mg, comprimé effervescent;0
7DE896A0C80BAD3BD5D54F3EDF28ED1D64180781;poudre pour suspension buvable;0;MAGNESIE SAN PELLEGRINO ANISEE 90 %, poudre pour suspension buvable;0
D9B615A0D297E1B7B603B55170901236DC1F576D;poudre pour inhalation en gélule;0;COLOBREATHE 1 662 500 UI, poudre pour inhalation en gélule;0
72DAD87AF897FEB935C62C77015E030232785969;gélule à libération prolongée;0;PROPRANOLOL TEVA L P 80 mg, gélule à libération prolongée;0
0550E3C3B77EDFAC8999E31568322DC99F0CEEF5;solution;1;MIDAZOLAM;BUCCOLAM 10 mg, solution buccale;0
F459352E33409AF2A1B3A8BE09C72748B995EB21;comprimé;0;PROCALMIL, comprimé;0
F595F953AA3346688BAAB2ABCCC19AA25D5C86F5;comprimé quadrisécable;1;NÉBIVOLOL BASE;NEBIVOLOL ISOMED 5 mg, comprimé quadrisécable;1;922C9355F378C61FC271D5B1CCED12B8C724A8EC
ADBD5ADF83B4ACA5D9F2CA24978B68FACF859336;comprimé pelliculé;0;ARGINOTRI-B, comprimé pelliculé;0
D325D3C6ADE2BACB8D907F7C903CB53D99CB1681;granules et  solution en gouttes en gouttes;0;ARNICA MONTANA FERRIER, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
1E7B67AD3D4B48FD39125A9ED9DBCC716BE6E1AF;comprimé pelliculé;2;CLAVULANIQUE (ACIDE);AMOXICILLINE ANHYDRE;AMOXICILLINE/ACIDE CLAVULANIQUE ZENTIVA K.S 500 mg/62,5 mg ADULTES, comprimé pelliculé (rapport amoxicilline/acide clavulanique: 8/1);0
A3EC79E8EAAB441839F715E0845E5B375E645E54;solution et  solution et  émulsion pour perfusion;7;CHLORURE DE CALCIUM ANHYDRE;LYSINE;ACÉTATE DE SODIUM ANHYDRE;GLUCOSE ANHYDRE;SULFATE DE ZINC ANHYDRE;SULFATE DE MAGNÉSIUM ANHYDRE;GLYCÉROPHOSPHATE DE SODIUM ANHYDRE;SMOFKABIVEN E, émulsion pour perfusion;0
DB93EBD496B8DC99DB2D7A52EED6503EE9BBD5E8;crème;0;GLYCEROL/VASELINE/PARAFFINE MYLAN 15 %/8 %/2 %, crème;0
D5A4A56585422BC1FDDAF3FB58860F9B130BD7B3;suspension buvable;0;DOMPERIDONE ARROW 1 mg/ml, suspension buvable;0
EE1C5092544EC0CB58F46AA214A46552AB71EB81;lyophilisat pour préparation injectable;0;ZANOSAR, lyophilisat pour préparation injectable;0
C688BA4DD0BD168E10F7AC71A3D6CCAD38A6EC78;comprimé effervescent(e);1;RANITIDINE BASE;RANITIDINE SANDOZ 300 mg, comprimé effervescent;1;1B231749951D7BDB540AD8DC9BAE072C17F86507
ABF3C431BB29547832EF6457E0CCD91349E9D700;comprimé effervescent(e) sécable;0;PARACETAMOL ZENTIVA 1000 mg, comprimé effervescent sécable;0
CBBE2A4BC1AB41D9C04115EDB6DBFF164131E7EE;comprimé pelliculé;1;CIPROFLOXACINE;CIPROFLOXACINE MYLAN 750 mg, comprimé pelliculé;1;2EB960538BEE5F8066DD769B72001C6D939941B7
459CA88268AB0F3C5FFDE945B08A953F04457052;sirop;0;BRONCALENE ADULTES, sirop;0
A3AB9DE3DC951FFFA615DD3197270A88F66C0167;comprimé pelliculé sécable;0;ATENOLOL MYLAN 50 mg, comprimé pelliculé sécable;0
86A66EBAE0679FC341A4F1F8027B36E57F0C25C4;gel;1;DICLOFÉNAC SODIQUE;DICLOFENAC ARROW 1 %, gel;0
AAC0EA1762054C01B5D2E37D1E59A4072C43B5E3;comprimé pelliculé;1;SILDÉNAFIL;SILDENAFIL ZENTIVA 100 mg, comprimé pelliculé;1;E6BA07A6DA507E804DE5A9100DED6534CDE7EF84
F227CBAAFC7A1977276225B6F98580F439B522B5;solution injectable;1;CHLORHYDRATE DE BUPIVACAÏNE ANHYDRE;BUPIVACAINE B BRAUN 0,25 POUR CENT (2,5 mg/ml), solution injectable;1;13E35218D64A173720842F8E3ACB01C2FEBF0442
3A20BBCECF9ABC29CFEDE35B51DE7F54F6971463;comprimé enrobé;0;LEELOO 0,1 mg/0,02 mg, comprimé enrobé;0
AB7685CDF644C2D6D0F390CB457910E3199A3139;gélule;0;PREGABALINE ZENTIVA 50 mg, gélule;0
0FAD6924DA9E6606A2DCDF4284F56EBF01F59FA9;comprimé pelliculé;1;ROSUVASTATINE;ROSUVASTATINE KRKA 10 mg, comprimé pelliculé;1;EE2D8F38070BD5FAB3B7973F2F220E32F7BF3EC9
B1E3B15EA165DEB774D568C0D86AB53D0E0AA79A;comprimé enrobé;0;NICOPRIVE, comprimé enrobé;0
1407CD7565AF6954309CF984AF49C3FC41AB375E;poudre et  solvant pour solution pour perfusion;1;ÉPOPROSTÉNOL;VELETRI 0,5 mg, poudre et solvant pour solution pour perfusion;0
3D5665F92D3E1623E60471799270BBFFC9D77F3D;solution pour bain de bouche;1;DIGLUCONATE DE CHLORHEXIDINE;PREXIDINE 0,12 POUR CENT, solution pour bain de bouche;0
E51F84DAC5EA61A1BF1405C1073792C19E8913BE;suspension injectable à libération prolongée;1;PALIPÉRIDONE;XEPLION 25 mg, suspension injectable à libération prolongée;1;6ECCDC3D407FBA850300716123B58C0C987BA81C
1A93B1742370C402E8533600FDCE5F79FE0F548A;gélule;1;KETOTIFÈNE BASE;ZADITEN 1 mg, gélule;1;2993A13E3ED8F75A2112993E4F00DB891E060E08
5205683852B87360DF385B3430659C65E7A945F3;comprimé pelliculé sécable;0;LERCANIDIPINE ZYDUS 10 mg, comprimé pelliculé sécable;0
8784CB2EDE87FA70DEB5DC8053AED71F0887B8D2;poudre et  solvant pour suspension injectable;1;OCTRÉOTIDE;SANDOSTATINE L.P. 10 mg, poudre et solvant pour suspension injectable;1;9B30DBFB9ED6F226968A41982B14272A03929FDD
CA0CACCB078BF081140ED4F28F7566E1913DADBC;comprimé pelliculé;0;DESOGESTREL BIOGARAN 75 microgrammes, comprimé pelliculé;0
13CAFACE7723423B2F5508D366EC0E2E5247C292;comprimé gastro-résistant(e);1;PANTOPRAZOLE;INIPEPSIA 20 mg, comprimé gastro-résistant;0
7C12A8D29A84858EA41EC8A17E62386DA118D1AE;solution à diluer pour perfusion;0;CYRAMZA 10 mg/ml, solution à diluer pour perfusion;0
E30B7213271EB160C67BD0D03B0A9B0C076B0B69;comprimé enrobé;0;PROGYNOVA 2 mg, comprimé enrobé;0
C5742F6C434431496742CD82533003B9E7B00E3E;poudre pour suspension buvable;0;EMEND 125 mg, poudre pour suspension buvable;0
3C6D3B8515A3707A35C30C8C678FFA73C22136E2;comprimé pelliculé sécable;1;CIBENZOLINE;EXACOR 130 mg, comprimé pelliculé sécable;1;C930E30B911620FE1A4FC3E3E66EE8048B32546B
62A51248BB54BC00CBE830159C1376D60B964716;solution pour perfusion;1;GLUCOSE ANHYDRE;GLUCOSE 30 % MACOPHARMA, solution pour perfusion;1;AE7A0240C9047F6D08805E578BFD2C035864DF83
99E9B90387304376C576CD1B791ADD164596DF99;gélule;0;DEXEF 500 mg, gélule;0
4C7385BC5E769C4BB012907591E18FAC45BC983F;comprimé pelliculé;0;SIMVASTATINE ALMUS 20 mg, comprimé pelliculé;0
710EE8A2FD6D26D994011F9E36A78EB41491764A;poudre pour solution injectable;1;PARÉCOXIB;DYNASTAT 40 mg, poudre pour solution injectable;1;261ED363FB17C956FEAF6E256B5B3533612B391F
EC960DF1667FDA1F76AAB977CACB10FBFB6F2D62;solution buvable;2;ARGENT;CUIVRE;CUIVRE-OR-ARGENT OLIGOSOL, solution buvable en flacon;0
A925F6B04ACDC53C10E61EB4E4F1089E6924C833;comprimé à libération prolongée;1;DOXAZOSINE;ZOXAN LP 8 mg, comprimé à libération prolongée;0
FF0D1A6CFE6531F7167404AAC2724EC5A42DA5ED;comprimé gastro-résistant(e);1;PANTOPRAZOLE;INIPOMP 20 mg, comprimé gastro-résistant;0
74827CD5634DB3C52CFDD3FFDFD6A2B6CAF668F3;solution pour pulvérisation;0;PARA PLUS, solution pour pulvérisation cutanée en flacon pressurisé;0
45E6B51D10DEC24BFF717A0C934EE7399BE87353;comprimé pelliculé;1;IBUPROFÈNE;IBUPROFENE MYLAN CONSEIL 400 mg, comprimé pelliculé;0
1446D7E6FBB71ABBE52029E1C80EA914D733AEA3;comprimé pelliculé;1;DONÉPÉZIL BASE;DONEPEZIL RANBAXY 5 mg, comprimé pelliculé;0
AE9063F130B2C8543C6B04784C721C706387B8BE;comprimé enrobé;0;CARLYTENE 30 mg, comprimé enrobé;0
041969B2B2EF8247327443CAAA62B83A70B4D1C8; comprimé et solution(s) et granules et poudre et pommade;0;KALIUM NITRICUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
BF30CB95C40B7CC1D6FC3070B7F378A5DCE40F80;comprimé gastro-résistant(e);1;POTASSIUM;NATI-K 500 mg, comprimé gastro-résistant;1;725EFD4565801BF5324DAD60AF2C3FC6B08DC5D8
0F2CD9A1E21BA94C37E6341D04B3F66282F88F4D;comprimé sécable à libération prolongée;1;THÉOPHYLLINE ANHYDRE;THEOSTAT 100 mg A LIBERATION PROLONGEE, comprimé sécable;1;B35848A399459039BCF8EA31CCFE24D2BE361CAA
4AE3F94FAD18D886B0DA0B9FD86DBF1ADFE34372;capsule molle;1;LOPÉRAMIDE BASE;IMODIUMLIQUICAPS 2 mg, capsule molle;0
1941ADD981968D3C252BF3232F9732CD0DBEB4E6;sirop;0;BRONCALENE ENFANTS, sirop;0
15B5DB97A778A168372C15266218E4FA6A7F0435;solution injectable;1;GLUCOSE ANHYDRE;GLUCOSE 30 % LAVOISIER, solution injectable en ampoule;0
ACA01402FF5EDE78691DBF776817A46A287AAA94;solution pour dialyse péritonéale;2;LACTATE DE SODIUM ANHYDRE;GLUCOSE ANHYDRE;DIALYSE PERITONEALE CONTINUE AMBULATOIRE 4, solution pour dialyse péritonéale;0
17D3696DE1A4B5057C5D0C13485180666ABB9F47;poudre pour suspension implantable;0;OSIGRAFT 3,3 mg, poudre pour suspension implantable;0
934EB118589EB668983F6573DC909681D9035E1D;comprimé;0;ESKAZOLE 400 mg, comprimé;0
977DC6B06D937E2F7B8332C05EAE89A4CD47B500;solution buvable;3;CUIVRE;COBALT;MANGANÈSE;MANGANESE-CUIVRE-COBALT OLIGOSOL, solution buvable en ampoule;0
E8BECEF02A64A837E7E46C529B2217DAE33AF567;capsule molle;0;PROGESTERONE SANDOZ 100 mg, capsule molle ou capsule molle vaginale;0
9409FDCBB77CEC44DA0742576285489A52C0A684;comprimé pelliculé;0;ZEFFIX 100 mg, comprimé pelliculé;0
3BFF2B6C21E432DFCC3D12BB60B11E33DC208A97;solution injectable;0;NEUPOGEN 30 MU (0,3 mg/ml), solution injectable;0
99FA16CEB21BE9284E0FA4600CD1243ED7C1767D;comprimé pelliculé;0;ANASTROZOLE EG 1 mg, comprimé pelliculé;0
340E1E63120D1E03CFE124DDADA43D70CDE5783C;comprimé effervescent(e);0;STOMEDINE 200 mg, comprimé effervescent;0
3C414F8860A85701278A9C28372BD0A17E875934;solution buvable en gouttes;0;KANEURON 5,4 POUR CENT, solution buvable en gouttes;0
49CA767BD4DB95CADBD1F5CFB634C902135CCB8B;comprimé pelliculé;1;RANITIDINE BASE;RANITIDINE MYLAN 300 mg, comprimé pelliculé;0
F3F4EAD6E483B314D3173DEF4E927DB4F4E9959E;poudre pour solution à diluer pour perfusion;0;FABRAZYME 35 mg, poudre pour solution à diluer pour perfusion;0
BFA258A044CCE588983472792A6A2FFB6F570644;solution pour application;0;MINOXIDIL COOPER 5 %, solution pour application cutanée;0
51BB364209D2ABE4D09D772CB5887080B174FD6B;gélule;0;GABAPENTINE RANBAXY 400 mg, gélule;0
039FE49BC11479A639E077D128772654FF9C8412;comprimé pelliculé;1;METFORMINE BASE;METFORMINE SANDOZ 850 mg, comprimé pelliculé;0
B4CF653F2262AB380924ECC38C7F05374D1BC117;comprimé enrobé;0;PLENESIA NERVOSITE, comprimé enrobé;0
04A216EC9545ABCF3F227ACCAC55067A144F0ECC;comprimé à libération prolongée;0;TRAMADOL ARROW L.P. 200 mg, comprimé à libération prolongée;0
AE7CB0BA4F06E4E8198F71BE1B3BC14A433EF22E;gel;0;KETOPROFENE SANDOZ 2,5 %, gel;0
5BC4CC1C88964F595A44360B475CF178B27D809D;gélule;1;ALECTINIB;ALECENSA 150 mg, gélule;1;66710FC06E20D7E35D4713EC03503F1DB7D1B6F5
181BBFC64924A4F714717361E2C22F4DE45C6B8A;comprimé pelliculé;0;TRAMADOL/PARACETAMOL GERDA 37,5 mg/325 mg, comprimé pelliculé;0
D3EF4A0E28C292909D56530958F800F30B5E3FF3;solution buvable;1;BISMUTH;GRANIONS DE BISMUTH 2 mg/2 ml, solution buvable;0
93FD3E4FEF79ABD142FA38E44C231DD1896F803A;solution injectable;1;URAPIDIL;URAPIDIL NORDIC PHARMA 25 mg/5 ml, solution injectable;1;992988FFAC6E054C17154EB5914ADC2395C1DFDC
BB5B717C28B62860564547149509D18261DF942F;comprimé sécable;0;TENSIONORME, comprimé sécable;0
17B26DDEA401340905FEF08794938DF1212A5F94;solution pour application;0;MINOXIDIL MYLAN 2 %, solution pour application cutanée;0
2E050BBE7B417B621BE71646704045EEC7B46E64;solution injectable;0;TRIVASTAL© INJECTABLE 3 mg/1 ml, solution injectable;0
1DAC32570F488E985E2EC2793FB5DEF0275D6706;solution injectable;1;SUMATRIPTAN;SUMATRIPTAN SUN 6 mg/0,5 ml, solution injectable en seringue préremplie (voie SC);0
290365C366A3CC2C6D88980914FA7071495FF6BB;collyre en solution;1;TIMOLOL BASE;LATANOPROST/TIMOLOL ARROW 50 microgrammes/5 mg par ml, collyre en solution;0
AF48FD6E3BDBD283BA16496C482CA01E0EF8F1BD;poudre pour solution à diluer pour perfusion;1;ÉRYTHROMYCINE BASE;ERYTHROMYCINE PANPHARMA 1 g, poudre pour solution à diluer pour perfusion;0
A24ED54E6B218D7109D6D7BE2157A9074BF57CA8;comprimé pelliculé;0;VALSARTAN/HYDROCHLOROTHIAZIDE AHCL 160 mg/25 mg, comprimé pelliculé;0
4B95BB9D70237F8EA42FC1A6EA5E14DCD5556D2F;solution à diluer pour perfusion;1;PAMIDRONIQUE (ACIDE);PAMIDRONATE DE SODIUM MYLAN 3 mg/ml, solution à diluer pour perfusion;1;C1706062854A403476DAC93963B7D708F5CCEE70
35223BFC8F5CB14C8020E84634FC3F68E9993B47;comprimé pelliculé;1;ROSUVASTATINE;CRESTOR 10 mg, comprimé pelliculé;0
9029950C1F3C7B19A4D8536E6DC1A6995DE73789;comprimé pelliculé;1;CÉFADROXIL;CEFADROXIL MYLAN 1 g, comprimé pelliculé;1;FC15D72E5EEEAA2EE62ADD23FB95582532B97ADE
12F901BE69898053F9F6E08601BE9F733A10EBC6; comprimé et solution(s) et granules et poudre et pommade;0;UVA URSI LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
2B3D9EEAE92B35F4560D3A0F5434DACD7C5FE799;solution pour perfusion;1;GLUCOSE ANHYDRE;GLUCOSE 5 % MACOPHARMA, solution pour perfusion;1;E3FFD1AD7DF4CE9C29261E66CCFD63CE35801583
6F0F65556A64373C69D1EAD9D135B4544103EA96;gélule gastro-résistant(e);0;LANSOPRAZOLE RATIOPHARM 15 mg, gélule gastro-résistante;0
22587173BDD50F2510BF164E144C63ABAA5E0F25;comprimé sécable;1;PÉRINDOPRIL;PERINDOPRIL/INDAPAMIDE ARROW LAB 2 mg/0,625 mg, comprimé sécable;0
58A1B2DBE80FE636E5D30BA3CDA17CA167197B4D;comprimé pelliculé;1;IMATINIB;IMATINIB RANBAXY 400 mg, comprimé pelliculé;0
AB3C5B1D98CEB26E570E8F42C53C451FEAD1BF53;solution injectable;0;CARBOCAINE 10 mg/ml, solution injectable;0
5B52AFA608C01D4FB0E36E056B94FFF31CCC5597;granules et  solution en gouttes en gouttes;0;KALMIA LATIFOLIA WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
65CA6F696C2358615A44BFF79FE8C131CE49F9C7;comprimé gastro-résistant(e);1;ÉSOMÉPRAZOLE;ESOMEPRAZOLE ARROW 20 mg, comprimé gastro-résistant;0
0FB0F25592D186024065A84C4141D5C20C23143C;solution à diluer pour perfusion;0;ARZERRA 100 mg, solution à diluer pour perfusion;0
6C3034E13CC8965FE606A2DD9207F02D934BCF67;comprimé pelliculé;0;ALTEIS 10 mg, comprimé pelliculé;0
2608427AA4E5B26023DEC4F6C8DC966E99E36172;comprimé;0;METASPIRINE, comprimé;0
62074534E652E12E08DAF143380905E03F4E360E;comprimé orodispersible;1;PREDNISOLONE;PREDNISOLONE RATIOPHARM 20 mg, comprimé orodispersible;1;34EF2883AD23175E45648644EDF7D27960AA0068
44814F1DE9F4AF12856AD2059C059D0E238DC567;comprimé pelliculé;1;CINACALCET;MIMPARA 90 mg, comprimé pelliculé;0
12935408A90624E35AD72357FF8D916554C6EC6D;poudre pour suspension buvable;0;GASTROPULGITE, poudre pour suspension buvable;0
B7C738B1226ED21B47F90BF5DB587B0D18AD2E84;gélule;1;TOPOTÉCANE;HYCAMTIN 0,25 mg, gélule;0
AC66F60C55E41FC197E6C795D3856E3ECC9306A9;comprimé orodispersible;1;VARDÉNAFIL;LEVITRA 10 mg, comprimé orodispersible;0
A477F98B6073C18D1727BAA4A8E48070F89CDA8A;comprimé à sucer;0;HOMEOAFTYL, comprimé à sucer;0
A57F84DB02CF827C0E8E4B6BCAD554ECF992740C;gélule;1;LOPÉRAMIDE BASE;LOPERAMIDE BIOGARAN 2 mg, gélule;0
CD0D2C5D53DA0DE1360D5BCF28F249B61960A25D;comprimé dispersible;1;AMOXICILLINE ANHYDRE;AMOXICILLINE BIOGARAN 1 g, comprimé dispersible;0
14B6BD84696364797F44385F926DF69D619E56F7;comprimé pelliculé;1;METFORMINE BASE;METFORMINE MYLAN PHARMA 850 mg, comprimé pelliculé;0
10A62841A1B873566BF165FB586266CA91BA88E6;comprimé;0;COLOKIT, comprimé;0
AE42B05FA72C14F5CC05877BE120A1218BE9414D;comprimé pelliculé sécable;1;LERCANIDIPINE;LERCANIDIPINE PHR LAB 10 mg, comprimé pelliculé sécable;1;F09CAA9BA0A0BC6FD4F577BD3321597B3B2B96D8
284516E310F702A367D75FF5FA7DB13CA2A656BE;gel;0;KETOPROFENE EG 2,5 %, gel;0
F5CE84000553018EC9768B6985BEEFCD425BA3E0;solution buvable;0;CARBOCISTEINE TEVA CONSEIL 2 % ENFANTS SANS SUCRE, solution buvable édulcorée à la saccharine sodique;0
3C3BB62B5B0E9925A9053DE75B467D1B5812D0DF;comprimé sécable;1;PÉRINDOPRIL;PERINDOPRIL ZYDUS 4 mg, comprimé sécable;1;8A5AF303731E5ED5F7B7865FCC70111AECC9CA19
C33F1E3566A1DCBC70C4A9BD8FF1499B897B2F1A;solution pour application;0;POVIDONE IODEE TEVA 10 %, solution pour application cutanée;0
9F6EE96CB1512F4E2E687EE5F0CCD1B183CAA4B5;comprimé sécable;0;MINIDIAB 5 mg, comprimé sécable;0
24244C3196B5B6D0213D89636F564707BD311EB8;solution buvable;0;FLUIMUCIL EXPECTORANT ACETYLCYSTEINE 2 % ADULTES SANS SUCRE, solution buvable édulcorée à la saccharine sodique, au cyclamate de sodium et au sucralose;0
5986228D77C2CCE9CA8638CB1CA0BF7294767D9A;comprimé sécable;1;LISINOPRIL ANHYDRE;LISINOPRIL/HYDROCHLOROTHIAZIDE MYLAN PHARMA 20 mg/12,5 mg, comprimé sécable;0
4040779B6C06D2834ACFE80DC6B48B64E5F4A7B4;gélule;1;OTÉRACIL;TEYSUNO 20 mg/5,8 mg/15,8 mg, gélule;0
9003846713A0014ED035BC4B3177A0F792C73862;poudre pour solution injectable;1;CEFTRIAXONE BASE;CEFTRIAXONE KABI 1 g, poudre pour solution injectable (IV);0
0D86C4E1F518BD5BFFC22C015C01134F605E38DD;comprimé sécable;0;SOTALOL RATIOPHARM 80 mg, comprimé sécable;0
02099D378D790BA235B07113E66D4758FDF9AD53;comprimé pelliculé;1;CHLORHYDRATE DE DONÉPÉZIL;DONEPEZIL BIOGARAN 10 mg, comprimé pelliculé;0
881AA68FA967E9C5665C1725D87AEC737CAB65E6;comprimé pelliculé;1;SUMATRIPTAN;IMIGRANE 50 mg, comprimé pelliculé;0
D3515791C7A572B5EE24083FA80E9D56D444F64E;comprimé;0;LORATADINE BIOGARAN CONSEIL 10 mg, comprimé;0
320D1B9CD6C0EE0BFD4C1E8FDBA48280489AED70;comprimé pelliculé;1;CLOPIDOGREL;CLOPIDOGREL ZENTIVA 75 mg, comprimé pelliculé;1;9342D2A3D37793A4A83C33DCBAB1021C64EEA948
4D2F48AA30C12FE69920DF810C2B050DFD74E0D6;comprimé pelliculé sécable;1;MORPHINE;SEVREDOL 20 mg, comprimé pelliculé sécable;0
3B2301AAC67451D09FD23FFDD329C7D45E99E716;comprimé pelliculé;0;FYCOMPA 10 mg, comprimé pelliculé;0
F4988D7A30B2E113EED9BBC73DF04F1174B4BA22;capsule molle;1;LÉVOTHYROXINE SODIQUE ANHYDRE;TCAPS 75 microgrammes, capsule molle;0
E1A78A5CBBE6C4DB318101D5A187E7251A47F344;solution buvable;1;LACTULOSE;LACTULOSE BIPHAR 66,5 %, solution buvable;0
3670766604607D6A754B4DD36FD1C1ECDE847B3B;solution buvable;0;SPOTOF 1 g/10 ml, solution buvable;0
2B2A66E55FC294FD11A021027304E437E6383820;comprimé;0;DIASTABOL 50 mg, comprimé;0
D8F9E00E5C706B99EB4707F5C37B4CCA6429CE4E; comprimé et solution(s) et granules et poudre et pommade;0;IRIS VERSICOLOR LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
0001C15FC6938EAB11E11243E58AA8089B21A509;gélule;0;TRANDOLAPRIL BIOGARAN 2 mg, gélule;0
C7108A5138A31CFDFB9A9196D7E786E530EC01CB;comprimé pelliculé sécable;0;SPIRONOLACTONE RATIOPHARM 75 mg, comprimé pelliculé sécable;0
A54264763E6D5400D0F567337D57E1784B7117B6;solution pour dialyse péritonéale;2;LACTATE DE SODIUM ANHYDRE;GLUCOSE ANHYDRE;SOLUTION PRETE A L'EMPLOI D.P.C.A. 4 FRESENIUS, solution pour dialyse péritonéale;0
070CC47366B0AADA97DC5F5EE2DE2288AC33B864;solution injectable;1;ONDANSÉTRON;ONDANSETRON MYLAN 2 mg/ml, solution injectable (I.V.);1;61D332B533F95B640D2E719D49D91C0043C4858E
