969D44429915CBC27326EDBA8F70A5D482BDE114;1;PANTOPRAZOLE|20 mg;PANTOLOC CONTROL 20 mg, comprimé gastro-résistant;0
D4C178D71380C6A4B80B6D7243B009C82F262D8E;1;SERTRALINE BASE|25 mg;SERTRALINE SANDOZ 25 mg, gélule;0
1B299A98284619C0E1FD3BC4031029AC2FE8221F;1;CEFPODOXIME|4,800 g;CEFPODOXIME ZENTIVA ENFANTS ET NOURRISSONS 40 mg/5 ml, granulés pour suspension buvable;0
B032F4A49BE7AF64E03166CFF441D639A27DBA56;0;ENOXAPARINE CRUSIA 6 000 UI (60 mg)/0,6 mL, solution injectable en seringue préremplie;0
70A6CC8E959A495077FC4D7374489634589B0445;1;ACÉBUTOLOL BASE|400 mg;ACEBUTOLOL MYLAN 400 mg, comprimé pelliculé;1;0D9BD08547F4CE3191B1C8C3343D2332B3D3AA42
959C091DF8CCC6A5D8752A185FDA1A7DFA56CA09;0;HYDROXYZINE ARROW 25 mg, comprimé pelliculé sécable;0
99E7D75320CA547AC2A3C1A9F874C62F2CC74C16;0;EMEND 125 mg, gélule et EMEND 80 mg, gélule;0
E2C7D45B2217C29FDC255EED5207B31B02C793B2;1;MÉMANTINE|8,31 mg;MEMANTINE LEK 10 mg, comprimé pelliculé;0
023224ED47B5E3D196EB58B3365D658858E731F0;0;FUROSEMIDE ZENTIVA 40 mg, comprimé sécable;0
87D02673E832DB2186144113713267E251142B3D;0;INCRELEX 10 mg/ml, solution injectable;0
456C33FC6F0CC000DCC7A653FDB41D4AB1153B1B;0;LETROZOLE RANBAXY 2,5 mg, comprimé pelliculé;0
B2E747FC3A92D42DCCC3C303CE6E29091D2CE406;1;PIPAMPÉRONE BASE|40 mg;DIPIPERON 40 mg, comprimé sécable;1;E4C57386FCAEDF9DB360213237D14DB3B1B9ED11
BFE0BF8E70575DAA28F9E2BC8B7E7D728D62735E;0;SURGESTONE 0,250 mg, comprimé;0
C078563FB354FD86757EEDB65B71C6237164734E;1;CÉFIXIME ANHYDRE|200 mg;CEFIXIME BIOGARAN 200 mg, comprimé pelliculé;0
37DB3E0F158536478CAF798AD32A44121F8F0D84;1;NÉBIVOLOL BASE|5 mg;NEBIVOLOL BIOGARAN 5 mg, comprimé quadrisécable;0
67BB6AF9088A76E0109EE1296D0B9A48412655EB;1;VENLAFAXINE|225 mg;VENLAFAXINE BIPHAR 225 mg, comprimé à libération prolongée;0
5179337BC3678F5DA477864A8591BAB40B95E780;0;LOSARTAN/HYDROCHLOROTHIAZIDE TEVA 100 mg/25 mg, comprimé pelliculé;0
A19CBB48FD3DB6B9F248DFEE43A3B2FD32762C26;0;TRILEPTAL 300 mg, comprimé pelliculé;0
575B716A09A829FB4A0348AC31BB7060CB278EC1;0;ATENOLOL TEVA 50 mg, comprimé pelliculé sécable;0
5C6CA0469828B554925AEA1702EB2E140254799F;0;EMTRIVA 10 mg/ml, solution buvable;0
40E780C70BB1AAB39D47026E07AA464720BAA8B0;0;EPLERENONE TEVA 50 mg, comprimé pelliculé;0
57B9FAE5616A5911CB5D1604CA1F97AE16B143FB;0;ARANESP 100 microgrammes, solution injectable en seringue préremplie;0
399786F728E7C11C9674239D1A7FFC23BBD040FD;1;ATORVASTATINE|20 mg;TAHOR 20 mg, comprimé à croquer;0
4CA266003737C0945AFC371D03DA857F40ED8F4E;0;TRIMETAZIDINE MYLAN 35 mg, comprimé pelliculé à libération modifiée;0
EA149727012656A7FF59F04036EEC7C25F6B6249;1;ACIDE RISÉDRONIQUE|32,5 mg;RISEDRONATE BGR 35 mg, comprimé pelliculé;1;FFDA8C9B0A10A536067637409D8EE40541C6C208
1FAB8580F527C39EF58FDCFB4A9A69A0CA74BAC8;1;ÉSOMÉPRAZOLE|40 mg;ESOMEPRAZOLE CRISTERS 40 mg, gélule gastro-résistante;0
B01A9AFBA63083C0426A112C39A03743E3884B70;1;GLUCOSE ANHYDRE|20 g;MULTIBIC 4 mmol/l POTASSIUM, solution pour hémodialyse/hémofiltration;0
B679ECEDE021430CC09B55822581E54883742BF3;0;TRIMEBUTINE ACTAVIS 100 mg, comprimé;0
BF4FF577C0FA070DDF5B56BC1F4D22FDB4C1BD02;0;GLICLAZIDE ISOMED 30 mg, comprimé à libération modifiée;0
716334215933C189F97490E98CF3E791C568F9DA;1;FEXOFÉNADINE BASE|112 mg;FEXOFENADINE BIOGARAN 120 mg, comprimé pelliculé;1;CC25B9DED97F6EDA29A9E69DADFE13D69FB366EE
1BCA5C077C65D305C75D8ACEEE75496D388D28D1;0;MINOXIDIL BAILLEUL 2 %, solution pour application cutanée;0
F9254D97DA7CD63FADE5E0771C55875D09739840;1;DABIGATRAN ÉTEXILATE BASE|110 mg;PRADAXA 110 mg, gélule;0
143BFEEE2BA0C0240552D50BFAB3F83F8029BFB9;0;TRAMADOL/PARACETAMOL EG LABO 37,5 mg/325 mg, comprimé pelliculé;0
C5AD492804AE9BF033D4BBF810429FE6A7B5CE4A;0;OFLOXACINE ZENTIVA 200 mg, comprimé pelliculé sécable;0
211D1B96595723C93819406B66F78865D78CAE03;0;LEVETIRACETAM KRKA 500 mg, comprimé pelliculé sécable;0
014BB1B3B2F6AEACB574815F9F567C0A23808B62;0;VALPROATE DE SODIUM ARROW 200 mg/ml, solution buvable;0
F75B9E7CA46089418D16236A0D8FD2A8DC457853;1;PHÉNOXYMÉTHYLPÉNICILLINE|250 000 UI;ORACILLINE 250 000 UI/5 ml, suspension buvable;0
D4DC46510FFC358D073A366A150817CE0535D96B;0;URTICA DIOICA WELEDA, degré de dilution compris entre 2CH à 30CH et 4DH à 60DH;0
13A62025608892F794B6998C7B2F8C789CFFF615;0;TRAMADOL SANDOZ L.P. 200 mg, comprimé pelliculé à libération prolongée;0
E0F2CA7AA4E2199A98EE3D7484D333D64FCAFE90;1;AMLODIPINE|10 mg;AMLOR 10 mg, gélule;1;302E4FEE92F3A4E5F3B42167176306FDDA903EF6
76BB1FE72E23DD1D6BC103CA9255C0D08A6A6470;1;ÉSOMÉPRAZOLE|40 mg;INEXIUM 40 mg, comprimé gastro-résistant;1;4EA8D5C8B4E1E3865B2602A88C310FFA9E462301
347AC1D49D0136A0B9024CFBF99F4999511F29B5;0;MINERVA 35 microgrammes, comprimé enrobé;0
2F3EE82C89AF36858DD298D38B3939CF44A9CB2F;0;LANTUS 100 Unités/ml, solution injectable en flacon;0
DB8F5306CED8AD00A5740BB427B9EA6346D6C2BF;0;LORATADINE ALMUS 10 mg, comprimé;0
08D6BB641205420502F896AE7252983C8B81480A;0;ENALAPRIL/HYDROCHLOROTHIAZIDE ZENTIVA 20 mg/12,5 mg, comprimé sécable;0
A90E5BD068F4CB3A3E0CE93FA568E6EAF1C5E8AD;2;CLAVULANIQUE (ACIDE)|200 mg;AMOXICILLINE ANHYDRE|1 g;AUGMENTIN 1 g/200 mg, poudre pour solution injectable/pour perfusion (IV);0
77CD8F63C3FA48FC6B3C358709F7C61C038EF4B8;0;PACLITAXEL EBEWE 6 mg/ml, solution à diluer pour perfusion;0
D6F88E09B3EC89F59B8FB059B7BCB9CD5238483D;1;CÉFUROXIME|750 mg;CEFUROXIME KABI 750 mg, poudre pour solution injectable / pour perfusion;0
F68EAC36174B3EC1D679F60487A42ED620822BC1;0;PASSIFLORA INCARNATA WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
981D2034238091943DB3678A425A9604AB924786;0;GLIMEPIRIDE ZENTIVA 4 mg, comprimé;0
7CD8D350D77A5AB824A803B611BB9870F46D5F5C;1;MANGANÈSE|0,1 mg;GRANIONS DE MANGANESE 0,1 mg/2 ml, solution buvable en ampoule;1;FD4BEDB98F123EDE7DA2024B901830FAD2C0FF7D
5976954D47C384486112B88AB8435192260F95EB;1;HYDROCORTISONE|500 mg;HYDROCORTISONE UPJOHN 500 mg, préparation injectable;0
D6359D33A94C8EC5747DC854C1E6B6DC0E19514A;0;ACIDE FUSIDIQUE ARROW 2 %, crème;0
F52CF8E994838CB96D05E2F211362AD542B3235B;0;PARACETAMOL TEVA SANTE 500 mg, comprimé effervescent;0
BFD833F4EA06DB523217EF2F3AAD1D7BB4977E8D;0;TEMODAL 2,5 mg/ml, poudre pour solution pour perfusion;0
7169B509103E16617F25F287F265F6C7338C58DA;1;LOPÉRAMIDE BASE|1,86 mg;LOPERAMIDE BIOGARAN 2 mg, gélule;1;81CCC4B9CC0681A50787693CA78D7CA7F983E039
C2F143D7CCC5A03D02B53154236C48E75B9D2FF6;0;MIKICORT 9 mg, granulés gastro-résistants;0
D9033C2F1B40CF9BCF5D96C01C59166698811979;1;IMATINIB|400 mg;IMATINIB EG 400 mg, comprimé pelliculé;1;F2F18033C0859A340529C7F5E6201D2FEAF4A6C9
2D7A108722E59331342F1E0A4DDA8D249CFF3F78;1;ATORVASTATINE|80 mg;TAHOR 80 mg, comprimé pelliculé;0
A1FA73DD04C97CD9FBB9821F0D34930CA03F457A;0;RESTRICAL ESTRAGON, solution buvable;0
975269471B2FC1520AC63709028724B47A56ACF3;1;SILDÉNAFIL|100 mg;VIAGRA 100 mg, comprimé pelliculé;0
6315663B76111A8D79D7C394185DAC1FDE9E360E;1;ONDANSÉTRON|8 mg;ONDANSETRON ZENTIVA 8 mg, comprimé pelliculé;1;B80259BD99B2E7B13D257CCE383E1875FAC8F1DB
BB3D480E32B4B770E646F9B18C617D1543B588DA;1;CIPROFLOXACINE|400 mg;CIPROFLOXACINE MACOPHARMA 400 mg/200 ml, solution pour perfusion;1;66FDCF22A6495E97447AEB43DFFB6E9EC995BCEE
1A6B3855B7F3767043B7F8F7B933D7D528203C76;0;GLIMEPIRIDE ACCORD HEALTHCARE 3 mg, comprimé;0
11AC9332A806B2C63D9F6BAD2D0702FCF7E92291;0;CLARITHROMYCINE ARROW 500 mg, comprimé pelliculé;0
45FF4496048A12C2AD576830F23BB9F7D6AF5A3F;1;SERTRALINE BASE|50 mg;SERTRALINE EVOLUGEN 50 mg, gélule;0
1F52D9BC325AA017137889C9913A916A371DE293;0;GRANUPAS 4 g, granulés gastro-résistants;0
C3C06E7A1BE0F6A34901CC605A4C4D440CA9E3C2;1;AMOXICILLINE ANHYDRE|500 mg;AMOXICILLINE ZYDUS 500 mg/5 ml, poudre pour suspension buvable;1;F5F628E45B6BDC8AB7A3E4506056E995FAEFB7E4
CCBAB6EE6D68322C3C4F7AA9B3AA828E81179660;1;ATORVASTATINE|10 mg;ATORVASTATINE MYLAN PHARMA 10 mg, comprimé pelliculé;1;ECADDE1E6D51A03F0AFCFF65C0E7887CEAB16A10
BEF86B3B4B010C2441307AD74F5A57E993BEB572;1;SITAGLIPTINE|100 mg;JANUVIA 100 mg, comprimé pelliculé;1;C20E30E1DC9567AB3791F79128C2452E7A2D84BC
D2159D6A319B9CF51128B7F5061B06EB50C8A740;0;AMISULPRIDE RATIOPHARM 100 mg, comprimé sécable;0
CE0D2B6EE593ECC5239315ACE40F17FA9226489C;0;TAMSULOSINE RATIOPHARM LP 0,4 mg, gélule à libération prolongée;0
A88F389E1A39652256272E15601C031A290DA575;0;ARKOGELULES ORTHOSIPHON, gélule;0
7D88009D2440A495B75DDF6DC713FC5F11ADB716;1;LÉVOTHYROXINE SODIQUE ANHYDRE|75 microgrammes;THYROFIX 75 microgrammes, comprimé;0
63AD5CFCA9F2C2DE9B6F83EE453BCBB7D0101D24;0;RAMIPRIL ALTER 2,5 mg, comprimé sécable;0
532CFB22AF6B4EDECB16BDC9FC2D5BBF50896628;1;QUÉTIAPINE|400 mg;QUETIAPINE EVOLUGEN LP 400 mg, comprimé à libération prolongée;0
FD0B398E1EE42642B35744E83D3FEB5092F36ED6;0;PARACETAMOL TEVA 500 mg, comprimé;0
FF4C3A5D6268B8C7D25D98E2BB09BE1D4728EF7B;1;BUPRÉNORPHINE|2 mg;BUPRENORPHINE BIOGARAN 2 mg, comprimé sublingual;1;AEC0AF55F83CC2837013BD17FB3B1A0E90D8469A
CAEF01ABAD22223FBF28529899C2BBC7AC634B7A;0;CELLTOP 50 mg, capsule molle;0
05F3FA91A437A702522B722B5303983B913F1CA4;1;DABIGATRAN ÉTEXILATE BASE|150 mg;PRADAXA 150 mg, gélule;0
8267295E2B4D511ED590092ADF46B32DDFC6A2C9;1;NICOTINE|2 mg;NICORETTE FRUITS 2 mg, comprimé à sucer;1;6C38E11E468FD099E05FBCB23188D780D533FE57
74E917E8C621D0D465E58C1FC3AFAC4FFB35EE80;0;ACICLOVIR MYLAN 200 mg, comprimé;0
D8F318B2886FCF02DD200F23B25F92E802131DDB;0;AVLOCARDYL 40 mg, comprimé sécable;0
FAA2DFB422234F802371B9401511A029F79E9D08;0;BROMAZEPAM SANDOZ 6 mg, comprimé quadrisécable;0
815F5AE60E74F5422FABB22D229D039B9786DB67;1;PANTOPRAZOLE|40,00 mg;INIPOMP 40 mg, comprimé gastro-résistant;1;E58F43FF9E8E6986B4CCA9E4BEA7435F6C290B9B
20CABD6452211849699560CC9F2CB9876B193305;0;MANNITOL B. BRAUN 10 POUR CENT, solution pour perfusion;0
26F1F387BC74C5E282005A6506BB0912C24DA5E8;0;CANDESARTAN/HYDROCHLOROTHIAZIDE TEVA SANTE 8 mg/12,5 mg, comprimé;0
6EB7033A89E96C3AA9000E120997B1CFC636E4BF;1;CEFTRIAXONE BASE|1000 mg;CEFTRIAXONE GNR 1 g/3,5 ml, poudre et solvant pour solution injectable (IM, SC);0
FC75B59652CDF53A7A4AE98A05922313974378F1;0;MILLEPERTUIS PILEJE, comprimé enrobé;0
85B045DBC4DFD665AF9D8A71D3B1C20817F12F3F;0;LAUROCERASUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
3EE2BF95C48DFFEF7A72E4F4FD53290381F1BEEB;1;ACIDE ALENDRONIQUE|70 mg;ACIDE ALENDRONIQUE ACTAVIS 70 mg, comprimé;1;BEBD18CB9D3072C4D04F146BA41A03F7B44BB174
54B605FF389569A5C65D2055A8BBB5ED1AA0DEA2;1;METFORMINE BASE|390 mg;METFORMINE ARROW GENERIQUES 500 mg, comprimé pelliculé;0
0B5F566765B2C04E814D55D5E3ADF0BBBB479700;0;LUTENYL, comprimé sécable;0
F4ED5BE6AFC07CA3B25C8B6F198EA941EA891102;0;VALSARTAN KRKA 160 mg, comprimé pelliculé sécable;0
3704D1A8285191C356BE5E36AE2C97B1E1EE4397;0;DYNEXAN 2 %, crème buccale;0
491EFB4809AE4A1725FF5107EDBBD1ECA5FEEF9C;0;GABAPENTINE TEVA 800 mg, comprimé pelliculé;0
2ACEE9D2079B8F6F0E2CDC6A2B2CD4B4BC93FC0C;1;FOSAMPRÉNAVIR|50 mg;TELZIR 50 mg/ml, suspension buvable;0
EA645C7A1B9E425335EF498B0080978E2A336411;0;VONCENTO 1000 UI FVIII/2400 UI FVW (10 ml de solvant), poudre et solvant pour solution injectable/perfusion;0
886D6C431514696F05388EC989F88E3603CC508C;0;ZENTEL 400 mg, comprimé;0
C959D12C27A6E93388CA243771684EE249BDA75B;0;VORICONAZOLE OHRE PHARMA 200 mg, comprimé pelliculé;0
43C6EE3F3168A522AF217E89A6F178F1A9D66C80;0;SUPPOSITOIRES A LA GLYCERINE EVOLUPHARM ADULTES, suppositoire en récipient multidose;0
823720E156A75C6D834491A32D583AE2C7F6376A;1;TRIMIPRAMINE BASE|4 g;SURMONTIL 4 POUR CENT, solution buvable, flacon;0
D9D001DAB4C90B329003BF04B31962B59168A6F3;0;SUSTIVA 50 mg, gélule;0
B760C72843FABF0EBFB40E85B4BB75DDD9255C90;0;MOEX 7,5 mg, comprimé pelliculé sécable;0
0D170B2295156A4BC518E13FE0778979A176E0A1;0;GINKGO EG LABO CONSEIL 40 mg, comprimé pelliculé;0
47E8E87A21B04172D0BDF6E8B02041C423DC1633;1;IODE [123 I]|74 MBq/ml à la date et à l'heure de calibration;ADREVIEW [123I] 74 MBq/mL, solution injectable;1;53807FC646336F35FF0BA1941A690CF5C40D3667
FD4ED5E908FC264A28BB9BBFF4E041D73369EAE8;1;TIMOLOL BASE|0,625 mg;OPHTIM 0,25 POUR CENT (0,625 mg/0,25 ml), collyre en récipient unidose;1;EBC5E3486EB2471A0E21200006ABF8E90B8FC5EA
6391FA7341BCB4BA59E039A70D19D69CA1A2EC31;1;ÉSOMÉPRAZOLE|20 mg;ESOMEPRAZOLE ZENTIVA 20 mg, gélule gastro-résistante;0
47675751347B650EE1DC026C3E5C0101EE413AB5;1;ESCITALOPRAM|5 mg;ESCITALOPRAM RANBAXY 5 mg, comprimé pelliculé;1;72CBCF04C3181AA2032E55CF73C5250C280031A8
7889B800329483747E53E9EA0B20A0FAE524CE28;1;CLOPIDOGREL|75 mg;CLOPIDOGREL BIPHAR 75 mg, comprimé pelliculé;1;2225A3EBA8E607D852D86E66EBC149096B3DD858
CA456B4B7DED8631B1B5263CCE6740138C9510D3;0;MELOXICAM BIOGARAN 7,5 mg, comprimé;0
11529DB02E46391839D94650C581C1B5ADA14E72;1;GLUCOSE ANHYDRE|5 g;GLUCOSE 5 % BAXTER, solution pour perfusion;1;FE14AEB898282233B6389F3FC92ED1A3514F296B
DC3F2A102ED6B38B6F9AD60E4E0D3520F84BF48E;0;OCTREOSCAN, poudre et solution pour injection;0
B28CF70DB556F416FEDA23AFE77AB7A369DE6D7E;0;LYSO 6, comprimé sublingual;0
62359DE051F41515F902EE3D456D8975BA092DA3;0;CICLOPIROX MYLAN 8 %, vernis à ongles médicamenteux;0
A983732C8DEA4A77610C508A7D1E670C98C42192;1;RASAGILINE|1 mg;RASAGILINE ARROW 1 mg, comprimé;0
4B081E8C1F62C1031B7E4985C16517C5EDAD25F0;1;DOLUTÉGRAVIR|50 mg;TIVICAY 50 mg, comprimé pelliculé;1;DCBBDDB1B216941C8EAAA2EA98988AD809D0371F
3DDD36A79D8875385E3C60E3527C80AC6B183793;0;AQUA MARINA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
44B11C41782F4B8B3DE8387009C6ABC62F93A772;1;PANTOPRAZOLE|40 mg;PANTOPRAZOLE EG 40 mg, comprimé gastro-résistant;0
0222F0BEE53A8487BF7B2BE63B66FF1026936A6A;0;BISOPROLOL KRKA 2,5 mg, comprimé pelliculé sécable;0
8DCE0A51306582D48AB4E3370CBC3F93C988561A;1;MÉMANTINE|8,31 mg;MEMANTINE ALMUS 10 mg, comprimé pelliculé sécable;1;F109159C635CD58A9FCE399F8E6DC499BD34600C
F0D0CFA1E6F39A70993CD45A2A90CE7870262588;1;MÉTHOTREXATE|25 mg;IMETH 7,5 mg/0,3 ml, solution injectable en seringue préremplie;0
DF6F601668E9493DF83109B276FE27883FE715EC;0;COCHLEARIA OFFICINALIS WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
616E0FBF0ED4A4A5CC6C5E88BBECD0BA02211989;1;CABOZANTINIB|60 mg;CABOMETYX 60 mg, comprimé pelliculé;0
3787BE15A623C0760ACDE176422621E3BB51BC7F;1;BROMURE D'IPRATROPIUM ANHYDRE|20 microgrammes;ATROVENT 20 microgrammes/dose, solution pour inhalation en flacon pressurisé;0
DE3827DE8B2B845C579C8CEB366D83859EA82B86;0;TELMISARTAN/HYDROCHLOROTHIAZIDE SANDOZ 80 mg/25 mg, comprimé;0
FBB5B2B3B6568560024464E7E53F7DD8FAD138BA;0;CARVEDILOL EG 25 mg, comprimé pelliculé sécable;0
0568F83209A05EEC9820DCFE986D15466BB843AD;0;IMIZINE 10 POUR CENT, pâte pour usage dentaire;0
8279AEC1FB0F139F55DD59CB22AAEB321B364A4A;1;GLUCOSE ANHYDRE|30,3 g;PHYSIONEAL 35 GLUCOSE CLEARFLEX 2,27 %, solution pour dialyse péritonéale;0
D056E331DFFEBAD4FC7A86B9F3987E5FA71F2E86;2;PÉRINDOPRIL|6,79 mg;BISOPROLOL|4,24 mg;COSIMPREL 5 mg/10 mg comprimé pelliculé sécable;0
54C430B654DE70ABEA142C61006D091B9B1EE9BD;0;ZOLPIDEM ALTER 10 mg, comprimé pelliculé sécable;0
2E7A73EA50E1D95633EBB7D38CF67A3BFDE77561;1;PÉRINDOPRIL|3,338 mg;PERINDOPRIL/INDAPAMIDE ARROW 4 mg/1,25 mg, comprimé;0
216966C34D1CB952818CDFAE19D4A92CDD6875A0;1;CEFTAZIDIME ANHYDRE|0,5 g;CEFTAZIDIME MYLAN ENFANTS ET NOURRISSONS 500 mg, poudre pour solution injectable;1;50CA64AF5CD9479AF9AAFEA37FE503DF840AC3D2
50EE621BA895B211E7DA78F423B04A305D7EB2C1;1;PÉRINDOPRIL|6,816 mg;PERINDOPRIL TOSILATE TEVA 10 mg, comprimé pelliculé;0
7DFB1012D84E15E7C838C3FF678C92C48D3D8B1F;0;GLIMEPIRIDE CRISTERS 4 mg, comprimé;0
2A0EE06AE5A8E505231FF375AE5BDB876222A9D7;0;TRILEPTAL 60 mg/ml, suspension buvable;0
16EB8F9A5FA2682E5E110DBF66F290BD4FCE1024;0;COPEGUS 200 mg, comprimé pelliculé;0
47D758DA5AA38A5FD112B3EA15ED509C4D4898D4;0;CLARADOL 500 mg, comprimé effervescent sécable;0
9B7BE6B280BC397C0994A9AF1639808AA42EA9E9;1;FLUOXÉTINE BASE|20 mg;FLUOXETINE CRISTERS 20 mg, gélule;0
5D2D6FEC0CB3B77D88B27873B946B8D5024CF90C;0;CROMOFREE 2 %, collyre en solution;0
3A5EC710D2F4C4E920AA5087579E8DB1FCCDB514;3;LYSINE|0,36 g;GLUCOSE ANHYDRE|25 g;CYSTÉINE|0,07 g;PEDIAVEN AP-HP NOUVEAU-NE 2, solution pour perfusion;0
1181E17D5738A115E1B0EA886382991B4E6213AC;0;LETROZOLE ARROW 2,5 mg, comprimé pelliculé;0
2DFCFEC749C7BD6CB24FED213FB10B54105EE8A6;0;AVENA SATIVA WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;0
D841D333734D95F7B0B1AB4A488833742DB8D727;2;NOSCAPINE|0,10000 g;PROMÉTHAZINE|0, 05000;TUSSISEDAL, sirop;0
9D71E5657561F610A83A1B12261BA1B5DA1CACB1;2;CLAVULANIQUE (ACIDE)|62,5 mg;AMOXICILLINE ANHYDRE|500 mg;AUGMENTIN 500 mg/62,5 mg, comprimé pelliculé (rapport amoxicilline/acide clavulanique : 8/1);0
E9FC89828BF5A6A75E6771C5868F2C0F2D06A69F;1;BROMURE D'IPRATROPIUM ANHYDRE|0,5 mg;IPRATROPIUM MYLAN 0,5 mg/2 ml ADULTES, solution pour inhalation par nébuliseur en récipient unidose;1;9B6D9937C683FC771F6634E25BCDC72ED4A5F43D
DAB0D357C029B33A47B805EBEA4171199027E4AD;0;CHLORHEXIDINE/CHLOROBUTANOL H3 SANTE 0,5 ml/0,5 g pour 100 ml, solution pour bain de bouche en flacon;0
9F9545563564CFE4F9FFBEEBC62590CF7FEED4B6;1;CARBIDOPA ANHYDRE|31,25 mg;STALEVO 125 mg/31,25 mg/200 mg, comprimé pelliculé;0
66881B0B4CA34F98BD6E54B97DCCDBA7FA831DDD;0;FLUOCYNE 10%, solution injectable I.V.;0
0602C2DFBE7EB16643D3E2043AC26AEAFCFDDFC4;1;RASAGILINE|1 mg;RASAGILINE ZYDUS 1 mg, comprimé;0
57A0EFE759AA3B1E35AE017F7359659EF4C1CCA5;1;PÉRINDOPRIL|6,676 mg;PERINDOPRIL ARROW LAB 8 mg, comprimé;0
D9E9C2DB7FDB50EFEC1E4741CBF85D4623A259AE;0;CICLOPIROX OLAMINE SANDOZ 1 %, crème;0
587CF18FF0FBDE7054E654801062E4F39103DDA9;0;GLIBENCLAMIDE SANDOZ 2,5 mg, comprimé sécable;0
B3C0D172B4370D4C841C8BDED1460D7171DB2CF8;0;ACICLOVIR MYLAN PHARMA 5 %, crème;0
287D2CC938E3CBD58EC261EDE87C5B7C7F3D5407;1;MÉMANTINE|16,62 mg;MEMANTINE ARROW 20 mg, comprimé pelliculé;1;BB7963FE2800A396009FF73E0EE340C7A3A63317
0EA609FB7DCA5EDD51F978F19151BEC84ED085AD;0;DRAGEES FUCA, comprimé enrobé;0
AFB936441D264F2F5CC49E0DE540934D4A9C4D81;0;LAMICTAL 2 mg, comprimé dispersible ou à croquer;0
95A87CAC1A47BF95F857D9B6DB73DC15E7E8B42C;1;CYCLOPHOSPHAMIDE ANHYDRE|500 mg;ENDOXAN 500 mg, poudre pour solution injectable;0
64CDB1DFDCB3DF6EB6882E26D1249D37344D24CA;5;CHLORURE DE CALCIUM ANHYDRE|0,56 g;LYSINE|6,8 g;ACÉTATE DE SODIUM ANHYDRE|3,7 g;GLUCOSE ANHYDRE|250 g;SULFATE DE MAGNÉSIUM ANHYDRE|1,2 g;KABIVEN, émulsion pour perfusion;0
8BF091BA36B5475308E764192BF95EB7EA9D776C;1;SERTRALINE BASE|25 mg;SERTRALINE ARROW 25 mg, gélule;0
8980EEC101D198C6CBB347737110F28807D5A21A;1;IBANDRONIQUE (ACIDE)|150 mg;BONVIVA 150 mg, comprimé pelliculé;0
B221289877041582AF439D58571FFBDCD73C1947;0;DILUANT H.S.A. 0,03 POUR CENT DES STALLERGENES , solution injectable;0
092747A3F8C4D1957F5F28505804398EE7CCDBE9;0;TRANSVERCID 14,54 mg/12 mm, dispositif pour application cutanée;0
ED4A6D73E2A0EFADBA7D546C56ECA6A95A3670BC;0;FRAXODI 11400 UI AXa/0,6 ml, solution injectable (S.C.) en seringue pré-remplie;0
D02561D66F3E55D40B8827BA3C1801BECF86EBEC;0;NICERGOLINE MYLAN 10 mg, gélule;0
E6096EAC4DC89101C12A96E916FF29064819037A;1;ACIDE ZOLÉDRONIQUE ANHYDRE|4 mg;ZOMETA 4 mg/5 ml, solution à diluer pour perfusion;1;C96ADE130FF3A13B6C4970B38376DDB8DB5B3441
1F6A634C6CC2335B66373941940AE94226ECC64F;0;CAPECITABINE TEVA 500 mg, comprimé pelliculé;0
E6D4C5A4BFDC5FBE26EB77FD84AFC2D3CDFCB9BE;1;IODE|25 g;TELEBRIX HYSTERO (250 mg l/mL), solution injectable par voie intra-utérine;1;23886F91D218E5C319F37440FB7F351A03E8FB01
E712561FADBB6C685321CE83452785C0BF5E3234;0;MALOCIDE 50 mg, comprimé;0
11AAB3B9BEEEAB57DD3346190E9B00F711FEF230;1;BOSENTAN|62,5 mg;BOSENTAN BIOGARAN 62,5 mg, comprimé pelliculé;0
9E0EE35EC19F18922BBE278CFCB67156E0A794F8;1;CARBIDOPA ANHYDRE|37,5 mg;LEVODOPA/CARBIDOPA/ENTACAPONE TEVA 150 mg/37,5 mg/200 mg, comprimé pelliculé;0
F29BEEFDBCE45483C37A56F200A9EE53243A8A48;0;LANSOPRAZOLE EVOLUGEN 15 mg, gélule gastro-résistante;0
712EE11471E40354941F784ED171740BCE159CCF;0;OFLOXACINE RATIOPHARM 200 mg, comprimé pelliculé sécable;0
6A46C710C7231A292EC9F6F20A8C00FFB605C928;0;ADRIBLASTINE 50 mg/25 ml, solution injectable pour perfusion en flacon;0
14A91C319F1BC93442855813C49702603FF03E50;0;SPIRONOLACTONE BIOGARAN 50 mg, comprimé sécable;0
AA0FD07D5C31AD77028C9B93BA25F1A07594DB87;0;METFORMINE ZENTIVA 850 mg, comprimé pelliculé;0
2943E29D4C39A07180DDC7EB2BFDC638052107CE;1;IVABRADINE|7,5 mg;IVABRADINE SANDOZ 7,5 mg, comprimé pelliculé;0
F584C7A65199669F9FD0FA985FF53DFC3A058D6D;1;PANTOPRAZOLE|20,00 mg;PANTOPRAZOLE TEVA 20 mg, comprimé gastro-résistant;0
